date,content,replyCount,retweetCount,likeCount,media,cleaned,sentiment_number,sentiment_label
2020-09-16 13:19:53+00:00,EVERYONE AT UNIVERSAL AND VIVENDI PLEASE UNDERSTAND THAT I WILL DO EVERYTHING IN MY LEGAL POWER AND USE MY VOICE UNTIL ALL ARTIST CONTRACTS ARE CHANGED     STARTING WITH GETTING MY MASTERS FOR MY CHILDREN     I WILL NOT STOP   I PROMISE YOU  IM AM PETTY AND VERY PERSONAL,981,5402,50458,,everyone universal vivendi please understand everything legal power use voice artist contracts changed starting getting masters children stop promise petty personal,0.05,Positive
2020-09-16 13:09:28+00:00,SONY YOU NOT OFF THE HOOK EITHER ... ONE BATTLE AT A TIME,718,3194,34959,,sony hook either one battle time,0.0,Neutral
2020-09-16 13:05:29+00:00,NAT TURNER https://t.co/59Nm0ApdjI,310,1032,11319,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiCeBVnU8AAtcBH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiCeBVnU8AAtcBH?format=jpg&name=large'}]",nat turner,0.0,Neutral
2020-09-16 13:04:13+00:00,MY CHILDREN WILL OWN MY MASTERS ... NOT YOUR CHILDREN ... MY CHILDREN ... MY CHILDREN ... MY CHILDREN,811,4292,46103,,children masters children children children children,0.0,Neutral
2020-09-16 13:02:37+00:00,Everyone please cover me in prayer ... I AM ONE OF THE MOST FAMOUS PEOPLE ON THE PLANET AND UNIVERSAL WONT TELL ME WHAT MY MASTERS COST BECAUSE THEY KNOW I CAN AFFORD THEM ... BLACK MASTERS MATTER,2419,8973,73677,,everyone please cover prayer one famous people planet universal wont tell masters cost know afford black masters matter,0.11111111111111112,Positive
2020-09-16 13:01:07+00:00,UNIVERSAL WONT TELL ME WHAT MY MASTERS COST BECAUSE THEY KNOW I CAN AFFORD TO BUY THEM 🙏🏾,944,6414,58033,,universal wont tell masters cost know afford buy,0.0,Neutral
2020-09-16 12:43:39+00:00,The media tries to kill our heroes one at a time,772,6950,40833,,media tries kill heroes one time,-0.1,Negative
2020-09-16 12:37:10+00:00,We used to diss Michael Jackson the media made us call him crazy ... then they killed him,3259,17697,104262,,used diss michael jackson media made call crazy killed,-0.4,Negative
2020-09-16 12:31:54+00:00,People say it’s enough and I got my point across ... the point isn’t across until we cross the point,1375,13476,69193,,people say enough got point across point across cross point,0.0,Neutral
2020-09-16 12:23:55+00:00,We sat back and watched Nick Cannon get canceled and we go to play ball in a bubble with black lives matter on our backs ... brothers let’s stand together for real ... there is no NBA or music industry without black people ... fair contracts matter ... ownership matters,688,7826,39361,,sat back watched nick cannon get canceled play ball bubble black lives matter backs brothers let stand together real nba music industry without black people fair contracts matter ownership matters,0.11333333333333333,Positive
2020-09-16 12:14:47+00:00,I know a lot of musicians are not allowed to say anything but I can’t be muted or cancelled so I’m going to say everything as always,807,7191,58339,,know lot musicians allowed say anything muted cancelled going say everything always,0.0,Neutral
2020-09-16 12:12:42+00:00,I am the only person who can speak on this because I made multi billions outside of music no musicians make billions inside of music     I’m going to change this,682,3758,33074,,person speak made multi billions outside music musicians make billions inside music going change,0.0,Neutral
2020-09-16 12:10:43+00:00,Word of the day STRENGTHENETH from the King James Version,248,1539,15040,,word day strengtheneth king james version,0.0,Neutral
2020-09-16 12:09:38+00:00,PHILIPPIANS 4 13 I CAN DO ALL THINGS THROUGH CHRIST WHICH STRENGTHENETH ME https://t.co/mBDOeAFURE,295,2093,13972,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiCRPYeU8AAugw5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiCRPYeU8AAugw5?format=jpg&name=large'}]",philippians things christ strengtheneth,0.0,Neutral
2020-09-16 12:06:49+00:00,We our supporting other people’s kids ... we could spend our whole life in the music industry but our kids gotta go work for another company when they grow up,303,1642,14979,,supporting people kids could spend whole life music industry kids gotta work another company grow,0.225,Positive
2020-09-16 12:04:07+00:00,We’ve gotten comfortable with not having what we deserve ... they allow us to have a little money from touring get some gold chains some alcohol some girls and fake numbers that feed our egos ... but we don’t own our masters 🤔,1084,6989,42745,,gotten comfortable deserve allow little money touring get gold chains alcohol girls fake numbers feed egos masters,-0.09583333333333333,Negative
2020-09-16 05:13:10+00:00,Thank you God bless you good night https://t.co/UhZAAVwW6c,503,1030,15675,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1306098734162296833/pu/img/HP_A8l8-HMuQLujE.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306098734162296833/pu/vid/720x1280/XJMgu14j0CMbJXGw.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306098734162296833/pu/vid/320x568/rkePHwrhOQ-5s7_J.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1306098734162296833/pu/pl/--zhiQ1fTLLn0Ayz.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306098734162296833/pu/vid/360x640/L7LVT6P9PdPMZDbR.mp4?tag=10', 'bitrate': 832000}], 'duration': 29.085, 'views': 759659}]",thank god bless good night,0.7,Positive
2020-09-16 05:08:47+00:00,Ok this my final tweet of the day ... unless I feel like tweeting again 🥋 https://t.co/CuIRmEZiiq,830,3866,36201,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAw6fTUMAEJVzY?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAw6fTUMAEJVzY?format=jpg&name=large'}]",final tweet day unless feel like tweeting,0.0,Neutral
2020-09-16 04:50:35+00:00,This is how it be when artist try to get our masters ...  the stairs are covered with lotion https://t.co/1pyNK0xkWW,653,3265,27738,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1306093062519570432/pu/img/qWUTp2DFEAoIArjk.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306093062519570432/pu/vid/1280x720/AH9rP2flF_HnASND.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306093062519570432/pu/vid/640x360/XSdY-eBHwWSjl3IW.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306093062519570432/pu/vid/480x270/VLXRtNM02o4vt0lf.mp4?tag=10', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1306093062519570432/pu/pl/9kJGuHbwKf_EX31S.m3u8?tag=10', 'bitrate': None}], 'duration': 11.643, 'views': 1371080}]",artist try get masters stairs covered lotion,0.0,Neutral
2020-09-16 04:48:18+00:00,"When you sign a music deal you sign away your rights.  Without the masters you can’t do anything with your own music. Someone else controls where it’s played and when it’s played. Artists have nothing accept the fame, touring and merch",2284,10411,66749,,sign music deal sign away rights without masters anything music someone else controls played played artists nothing accept fame touring merch,0.0,Neutral
2020-09-16 03:48:00+00:00,I’ll let you guys know how this goes ⛷ https://t.co/Un3I7ImeY5,608,847,20187,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAebN2UYAAYH1w?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAebN2UYAAYH1w?format=jpg&name=large'}]",let guys know goes,0.0,Neutral
2020-09-16 03:43:48+00:00,Reed Hastings ... I like this guy https://t.co/CklISYRiAD,408,470,9489,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAddkAVoAEHpz5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAddkAVoAEHpz5?format=jpg&name=large'}]",reed hastings like guy,0.0,Neutral
2020-09-16 02:33:41+00:00,"Psalm 91:11

For he will command his Angels concerning you to guard you in all your ways 

They will left you up in their hands so that you will not strike your foot against the stone 

You will tread on the lion and the cobra",533,2808,18862,,psalm command angels concerning guard ways left hands strike foot stone tread lion cobra,0.0,Neutral
2020-09-16 02:03:20+00:00,Ben is an ally ... he embraced me in silicone valley when no one else did ... love you for life https://t.co/kBqmchYXlP,343,558,10648,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAGeLXVoAE4tMF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAGeLXVoAE4tMF?format=jpg&name=large'}]",ben ally embraced silicone valley one else love life,0.5,Positive
2020-09-16 02:01:13+00:00,De La Soul can’t even get their music on iTunes,709,2772,26961,,soul even get music itunes,0.0,Neutral
2020-09-16 01:57:08+00:00,Hi Rob 👋 https://t.co/eqh5vmuMZ3,571,968,13273,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAFDO0U8AEVd58?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAFDO0U8AEVd58?format=jpg&name=large'}]",rob,0.0,Neutral
2020-09-16 01:54:29+00:00,Let’s get it big bro ... you and Michael passed so we can live https://t.co/GIEWDhyepw,534,2637,21735,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAEcauVkAAcyzz?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAEcauVkAAcyzz?format=jpg&name=large'}]",let get big bro michael passed live,0.06818181818181818,Positive
2020-09-16 01:44:58+00:00,I don’t wanna see no woke tweets or hear no woke raps ... it’s show time ... it’s a whole different energy right now,959,5231,42907,,wanna see woke tweets hear woke raps show time whole different energy right,0.1619047619047619,Positive
2020-09-16 01:42:37+00:00,The artist deserve to own our masters ... artist are starving without tours ... Ima go get our masters ... for all artist ... pray for me,871,4387,37012,,artist deserve masters artist starving without tours ima get masters artist pray,0.0,Neutral
2020-09-16 01:35:38+00:00,Don’t need the Arnaud meeting anymore ... I will be meeting with Vincent Bollore https://t.co/ITCbvzzTwQ,540,823,9285,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EiAAH__VgAIu5x2?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EiAAH__VgAIu5x2?format=jpg&name=large'}]",need arnaud meeting anymore meeting vincent bollore,0.0,Neutral
2020-09-16 01:21:56+00:00,No more killing each other     No more threatening to take each other’s girls and wives ... let’s show the world how great we truly are 🕊 we are God’s chosen people,753,5224,36371,,killing threatening take girls wives let show world great truly god chosen people,0.8,Positive
2020-09-16 01:20:48+00:00,I need an army of angels to cover me while I pull this sword out of the stone ... I need everyone’s prayers ... I promise we will be free and own our masters but we must be faithful to God this time,907,2724,25966,,need army angels cover pull sword stone need everyone prayers promise free masters must faithful god time,0.4,Positive
2020-09-16 01:19:11+00:00,Che Pope got Dave Free’s number ... will have Kendrick’s numbed shortly ... I’ll keep you guys updated 😉     Remember they cut our tongues when we were on the boat ... but noooooow.... slaaaaaavery iiiiiiiiis aaaaaaaaa chooooooooice 🙏🏾🙏🏾🙏🏾,477,1450,14662,,che pope got dave free number kendrick numbed shortly keep guys updated remember cut tongues boat noooooow slaaaaaavery iiiiiiiiis aaaaaaaaa chooooooooice,0.2,Positive
2020-09-16 01:16:19+00:00,"In the streaming world master ownership is everything... that is the bulk of the income ... in COVID artist need our masters ... it’s more important than ever before 

I got J Cole number waiting for Kendrick and Drake",594,2405,22762,,streaming world master ownership everything bulk income covid artist need masters important ever got cole number waiting kendrick drake,0.4,Positive
2020-09-16 01:09:59+00:00,DREAM BABY DREAM https://t.co/98KIIYVmu9,496,1541,15969,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Eh_6I3HU0AIQeOk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eh_6I3HU0AIQeOk?format=jpg&name=large'}]",dream baby dream,0.0,Neutral
2020-09-16 01:07:33+00:00,It’s a good start https://t.co/u0EZvg6ZS6,376,1115,15024,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1306036908024147969/pu/img/Up0tN7biftWcC_eP.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306036908024147969/pu/vid/360x640/EpW2bkJoXN26huDs.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1306036908024147969/pu/pl/BikWlJRqioLvLGE1.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306036908024147969/pu/vid/720x1280/AD0TLtazt6nFy4A1.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1306036908024147969/pu/vid/320x568/swzFdkgzIiBzXuBh.mp4?tag=10', 'bitrate': 632000}], 'duration': 8.677, 'views': 532137}]",good start,0.7,Positive
2020-09-16 01:06:51+00:00,YEEZY CHRISTIAN ACADEMY https://t.co/1h35bvlDV1,623,1577,15657,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Eh_5imqUcAAinNR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eh_5imqUcAAinNR?format=jpg&name=large'}]",yeezy christian academy,0.0,Neutral
2020-09-16 00:59:28+00:00,Buuuuuuut he don’t work at of for universal so y’all gotta talk to Nat Ye ⛷,314,533,10205,,buuuuuuut work universal gotta talk nat,0.0,Neutral
2020-09-16 00:58:19+00:00,I’ll talk to Irving Azoff though ... that’s my family,311,466,8445,,talk irving azoff though family,0.0,Neutral
2020-09-16 00:53:21+00:00,Ya’ll not gonna play with me or none of my people ever again ... in Jesus name ... I want all the smoke pleeeeeeeease 🙏🏾🙏🏾🙏🏾🙏🏾,1212,8121,51977,,gonna play none people ever jesus name want smoke pleeeeeeeease,0.0,Neutral
2020-09-16 00:51:39+00:00,Get,283,2388,17319,,get,0.0,Neutral
2020-09-16 00:51:30+00:00,Come,2645,7512,56703,,come,0.0,Neutral
2020-09-16 00:51:00+00:00,I’ll let you guys know how this goes... I was told to speak with Lucien Grange ... I said I don’t speak with non billionaire employees... I need Arnaud De Puyfontaine to fly to meet me immediately ⛷ https://t.co/hdCJTa6Fof,593,842,10560,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Eh_16SVU4AAWw5h?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eh_16SVU4AAWw5h?format=jpg&name=large'}]",let guys know goes told speak lucien grange said speak non billionaire employees need arnaud puyfontaine fly meet immediately,0.8,Positive
2020-09-16 00:03:58+00:00,"Contracts in all industries need to be simplified now.  Complicated contracts are how businesses, music companies and sports take advantage of talent  We will expose these contracts and make them transparent now     support new talent, startups and amend all old contracts",1127,5481,39294,,contracts industries need simplified complicated contracts businesses music companies sports take advantage talent expose contracts make transparent support new talent startups amend old contracts,-0.08787878787878789,Negative
